team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
150,2021,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2333,284225,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2022,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2204,261604,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2023,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2127,237485,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2024,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2179,237058,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2025,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2024,229247,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2026,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2127,265525,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2027,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2127,256644,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2028,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2101,234938,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2029,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2153,261300,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2030,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2179,260738,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2031,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2101,266660,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2032,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2204,246251,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2033,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2308,255157,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2034,104,1,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2308,272856,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2018,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,130109,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2019,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,201480,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2020,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,200287,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2021,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,188691,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2022,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,190086,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2023,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,182179,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2024,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,182136,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2025,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,174053,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2026,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,181413,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2027,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,180582,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2028,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,193565,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2029,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,176639,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2030,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1706,179493,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2031,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,178369,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2032,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1788,182602,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2033,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,202456,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2034,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1850,194940,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2018,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,147048,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2019,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,192039,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2020,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,189957,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2021,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,201765,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2022,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1809,201807,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2023,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1830,191511,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2024,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1705,180442,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2025,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1643,182865,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2026,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,180847,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2027,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,186923,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2028,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1788,181021,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2029,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1830,203303,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2030,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,201113,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2031,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,213853,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2032,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,200805,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2033,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1913,201530,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2034,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1809,191824,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2018,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,147311,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2019,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,209621,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2020,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1975,213711,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2021,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,203410,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2022,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2037,218366,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2023,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2057,203066,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2024,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1975,199415,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2025,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1995,201648,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2026,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,204144,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2027,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2057,207594,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2028,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2078,222253,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2029,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,204036,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2030,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,203523,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2031,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1995,214186,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2032,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1975,220867,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2033,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2037,225661,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2034,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2057,203092,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2018,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,163382,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2019,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,201307,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2020,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,197476,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2021,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,190098,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2022,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1685,179032,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2023,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1643,176275,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2024,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,186530,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2025,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1561,174142,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2026,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1602,169044,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2027,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1685,192960,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2028,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,188591,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2029,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,199557,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2030,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,196285,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2031,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1706,197349,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2032,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,201206,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2033,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,186744,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2034,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1643,178123,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2018,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,135403,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2019,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1829,188696,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2020,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1829,197093,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2021,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1850,210167,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2022,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1850,208886,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2023,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1809,204693,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2024,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,183355,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2025,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1809,213214,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2026,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1829,195996,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2027,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1850,189612,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2028,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,203078,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2029,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1768,198873,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2030,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,186658,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2031,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1747,201319,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2032,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1829,210583,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2033,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,218241,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2034,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1995,221562,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2018,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,133360,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2019,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,208009,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2020,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,195712,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2021,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,191745,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2022,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1850,186862,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2023,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1913,201194,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2024,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1830,192078,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2025,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1706,181536,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2026,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,182503,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2027,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1602,178638,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2028,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,181569,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2029,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1602,162074,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2030,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1664,178817,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2031,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1685,170206,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2032,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,173714,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2033,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,170164,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2034,105,0,2,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1643,176906,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2018,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,132251,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2019,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,202200,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2020,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,193695,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2021,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,194818,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2022,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,203700,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2023,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,201458,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2024,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1975,205717,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2025,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1995,209179,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2026,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2037,206187,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2027,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,201356,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2028,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,208611,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2029,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1913,196269,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2030,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,192795,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2031,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1830,188910,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2032,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1788,187644,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2033,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1809,183994,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2034,105,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1726,172101,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2018,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,132540,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2019,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1913,207969,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2020,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,222340,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2021,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2037,212299,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2022,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2078,216369,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2023,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2120,220006,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2024,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2140,226045,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2025,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2057,221155,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2026,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2078,237347,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2027,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2078,244108,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2028,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2099,218718,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2029,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2120,225351,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2030,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2057,214521,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2031,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2078,219559,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2032,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,218697,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2033,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2016,216444,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2034,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,2037,231868,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2018,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,381,151695,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2019,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,220785,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2020,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1975,200176,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2021,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1871,207488,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2022,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1892,211503,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2023,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1954,219271,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2024,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1913,211807,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2025,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1933,216040,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2026,105,0,1,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1830,209721,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
